,pmcid,entity,score,index,word,start,end
6182,PMC3681971.txt,B-DISEASE_DISORDER,0.5678559,47,▁ICP,209,213
6183,PMC3681971.txt,B-DISEASE_DISORDER,0.5163639,26,▁CTR,111,115
6184,PMC3681971.txt,B-GENE,0.5362244,99,▁anisotropy,152,163
6185,PMC3681971.txt,B-DISEASE_DISORDER,0.5530067,80,▁AAC,386,390
6186,PMC3681971.txt,B-DISEASE_DISORDER,0.5061538,77,▁pon,357,361
6187,PMC3518146.txt,B-DISEASE_DISORDER,0.5042194,70,▁psychopathology,372,388
6188,PMC3898226.txt,I-DISEASE_DISORDER,0.59424466,77,▁limbs,292,298
6189,PMC3681660.txt,B-GENE,0.5330379,74,▁EVA,273,277
6190,PMC3681660.txt,B-GENE,0.60363555,41,▁CODE,229,234
6191,PMC3681660.txt,I-DISEASE_DISORDER,0.53136295,89,▁related,528,536
6192,PMC3681660.txt,B-DISEASE_DISORDER,0.5088264,3,▁HEC,20,24
6193,PMC3681660.txt,B-DISEASE_DISORDER,0.6179094,32,▁insecurity,196,207
6194,PMC3681660.txt,B-GENE,0.5109386,95,▁CET,514,518
6195,PMC3764973.txt,B-DISEASE_DISORDER,0.53313124,95,▁paroxetine,500,511
6196,PMC3764973.txt,B-PROTEIN,0.6277436,3,▁done,2,7
6197,PMC3764973.txt,B-PROTEIN,0.57701564,40,▁Ethylene,248,257
6198,PMC3764973.txt,B-GENE,0.528536,83,▁RED,400,404
6199,PMC3764973.txt,B-GENE,0.54177153,84,Cap,404,407
6200,PMC3212921.txt,B-PROTEIN,0.53431946,53,calc,143,147
6201,PMC3212921.txt,B-PROTEIN,0.68562734,78,▁parathyroid,397,409
6202,PMC3212921.txt,I-DISEASE_DISORDER,0.612068,51,▁declines,280,289
6203,PMC3869082.txt,I-DISEASE_DISORDER,0.5258248,32,▁Problems,167,176
6204,PMC3869082.txt,I-DISEASE_DISORDER,0.5044807,38,▁Problem,208,216
6205,PMC3460756.txt,B-PROTEIN,0.54584205,59,▁tracer,349,356
6206,PMC3116821.txt,B-DISEASE_DISORDER,0.5579304,27,Cancer,156,162
6207,PMC3116821.txt,B-DISEASE_DISORDER,0.54066825,49,▁neuroprotective,182,198
6208,PMC3116821.txt,B-DISEASE_DISORDER,0.501634,91,▁Resveratrol,570,582
6209,PMC3116821.txt,B-PROTEIN,0.5405087,34,▁Res,182,186
6210,PMC3116821.txt,B-DISEASE_DISORDER,0.50443345,86,▁osteo,415,421
6211,PMC3116821.txt,B-DISEASE_DISORDER,0.64980656,52,▁lifestyle,333,343
6212,PMC3116821.txt,B-DISEASE_DISORDER,0.59544724,72,▁diet,467,472
6213,PMC3116821.txt,B-DISEASE_DISORDER,0.6557638,38,car,172,175
6214,PMC3116821.txt,I-DISEASE_DISORDER,0.53371304,40,ogenesis,178,186
6215,PMC3116821.txt,B-DISEASE_DISORDER,0.7164413,70,ische,282,287
6216,PMC3116821.txt,B-DISEASE_DISORDER,0.5857472,92,obesity,356,363
6217,PMC3116821.txt,B-PROTEIN,0.5276605,69,▁sulphate,321,330
6218,PMC3116821.txt,B-DISEASE_DISORDER,0.67273235,96,▁brachial,403,412
6219,PMC3116821.txt,B-PROTEIN,0.630011,46,▁cis,178,182
6220,PMC3116821.txt,B-PROTEIN,0.71290594,48,Res,183,186
6221,PMC3116821.txt,B-PROTEIN,0.60310453,53,pic,196,199
6222,PMC3116821.txt,B-PROTEIN,0.61287475,54,eid,199,202
6223,PMC3116821.txt,B-DISEASE_DISORDER,0.72680753,23,▁polyps,88,95
6224,PMC3116821.txt,B-DISEASE_DISORDER,0.54056126,94,▁esophagus,410,420
6225,PMC3116821.txt,B-PROTEIN,0.56275,41,cro,203,206
6226,PMC3116821.txt,I-DISEASE_DISORDER,0.539146,70,▁occlusion,323,333
6227,PMC3116821.txt,B-PROTEIN,0.66886365,79,▁xeno,492,497
6228,PMC3116821.txt,B-PROTEIN,0.5946179,80,biotic,497,503
6229,PMC3748825.txt,I-DISEASE_DISORDER,0.5484629,12,▁patient,45,53
6230,PMC3748825.txt,B-GENE,0.52623874,44,RCA,212,215
6231,PMC3110199.txt,B-PROTEIN,0.6679641,87,cle,294,297
6232,PMC3110199.txt,B-PROTEIN,0.59546643,90,DNA,305,308
6233,PMC3110199.txt,I-DISEASE_DISORDER,0.5368367,56,▁Medicine,262,271
6234,PMC3110199.txt,B-DISEASE_DISORDER,0.61349815,70,wear,381,385
6235,PMC3110199.txt,B-DISEASE_DISORDER,0.54664195,7,suicide,33,40
6236,PMC3110199.txt,B-DISEASE_DISORDER,0.5662729,90,▁occupational,459,472
6237,PMC3110199.txt,B-PROTEIN,0.6976452,88,Gu,289,291
6238,PMC3110199.txt,B-DISEASE_DISORDER,0.52080727,70,▁Em,256,259
6239,PMC3110199.txt,B-GENE,0.6041753,30,▁Cortisol,77,86
6240,PMC3110199.txt,B-GENE,0.5523508,62,▁Ferri,144,150
6241,PMC3110199.txt,B-DISEASE_DISORDER,0.5423486,4,▁chronically,14,26
6242,PMC3110199.txt,B-PROTEIN,0.50066674,83,▁repair,393,400
6243,PMC3110199.txt,B-PROTEIN,0.5361519,21,▁cortisol,102,111
6244,PMC3110199.txt,B-PROTEIN,0.6362186,46,▁nucleoside,207,218
6245,PMC3493328.txt,B-DISEASE_DISORDER,0.64334154,23,▁Sync,83,88
6246,PMC3493328.txt,B-GENE,0.57966965,49,vante,243,248
6247,PMC3407718.txt,B-GENE,0.5236211,5,▁PROS,18,23
6248,PMC3863786.txt,B-PROTEIN,0.5607197,21,▁NUT,39,43
6249,PMC3863786.txt,B-GENE,0.5277385,84,▁PSYCH,149,155
6250,PMC3863786.txt,B-GENE,0.5168808,85,OME,155,158
6251,PMC3863786.txt,B-GENE,0.53973365,86,TRIC,158,162
6252,PMC3863786.txt,B-DISEASE_DISORDER,0.8444233,37,▁Atherosclerosis,181,197
6253,PMC3863786.txt,I-DISEASE_DISORDER,0.5645229,40,▁Communities,205,217
6254,PMC3863786.txt,B-DISEASE_DISORDER,0.57271904,29,▁dyslipidemia,162,175
6255,PMC3534121.txt,B-DISEASE_DISORDER,0.5286576,72,Motor,230,235
6256,PMC3534121.txt,B-PROTEIN,0.5988294,90,Radio,329,334
6257,PMC3534121.txt,B-DISEASE_DISORDER,0.5156806,4,▁neurotoxic,16,27
6258,PMC3534121.txt,B-PROTEIN,0.5721012,65,▁benzodiazepine,366,381
6259,PMC3534121.txt,B-DISEASE_DISORDER,0.53671473,96,▁macrophages,480,492
6260,PMC3534121.txt,B-DISEASE_DISORDER,0.6741644,2,▁phago,2,8
6261,PMC3534121.txt,B-PROTEIN,0.5218296,49,▁fluorine,233,242
6262,PMC3534121.txt,B-PROTEIN,0.63868636,89,raz,351,354
6263,PMC3534121.txt,B-PROTEIN,0.6204907,90,olo,354,357
6264,PMC3534121.txt,B-PROTEIN,0.62128526,98,pyrimidin,364,373
6265,PMC3534121.txt,I-DISEASE_DISORDER,0.7414343,91,▁process,457,465
6266,PMC3543237.txt,B-DISEASE_DISORDER,0.6890996,31,▁ocular,172,179
6267,PMC3543237.txt,B-DISEASE_DISORDER,0.67519724,69,Skin,344,348
6268,PMC3543237.txt,B-DISEASE_DISORDER,0.6648741,73,▁ker,367,371
6269,PMC3543237.txt,B-PROTEIN,0.6710088,43,▁trop,211,216
6270,PMC3543237.txt,B-PROTEIN,0.64575785,44,omy,216,219
6271,PMC3543237.txt,B-PROTEIN,0.8268133,81,▁Ras,363,367
6272,PMC3543237.txt,B-PROTEIN,0.8140386,83,mit,368,371
6273,PMC3543237.txt,B-PROTEIN,0.85701406,44,PLC,154,157
6274,PMC3543237.txt,B-DISEASE_DISORDER,0.5231541,18,▁sympathetic,105,117
6275,PMC3543237.txt,I-DISEASE_DISORDER,0.5872888,19,▁ganglia,117,125
6276,PMC3543237.txt,B-DISEASE_DISORDER,0.6117183,41,▁dorsal,235,242
6277,PMC3543237.txt,I-DISEASE_DISORDER,0.547052,43,▁ganglion,247,256
6278,PMC3543237.txt,B-PROTEIN,0.76866263,55,▁Substance,302,312
6279,PMC3543237.txt,B-PROTEIN,0.7953958,61,▁Calci,323,329
6280,PMC3543237.txt,B-PROTEIN,0.77697533,70,GRP,358,361
6281,PMC3543237.txt,B-DISEASE_DISORDER,0.7039793,77,▁PN,394,397
6282,PMC3543237.txt,B-PROTEIN,0.63807714,30,▁transmitter,171,183
6283,PMC3543237.txt,B-PROTEIN,0.50687164,85,hema,443,447
6284,PMC3543237.txt,B-DISEASE_DISORDER,0.6714596,31,▁neuropathic,141,153
6285,PMC3543237.txt,B-PROTEIN,0.5096078,14,ges,72,75
6286,PMC3543237.txt,B-DISEASE_DISORDER,0.5872348,61,▁immunodeficiency,293,310
6287,PMC3543237.txt,B-DISEASE_DISORDER,0.54620403,71,HIV,381,384
6288,PMC3543237.txt,I-DISEASE_DISORDER,0.5192353,35,infected,141,149
6289,PMC3543237.txt,B-DISEASE_DISORDER,0.65585715,36,▁chemotherapy,196,209
6290,PMC3543237.txt,B-DISEASE_DISORDER,0.8768091,63,▁CIP,313,317
6291,PMC3543237.txt,B-DISEASE_DISORDER,0.8507909,80,▁leprosy,379,387
6292,PMC3543237.txt,B-PROTEIN,0.57551533,55,modulator,255,264
6293,PMC3543237.txt,B-PROTEIN,0.71231854,74,▁SNS,342,346
6294,PMC3543237.txt,B-GENE,0.5429048,62,CV,330,332
6295,PMC3543237.txt,B-DISEASE_DISORDER,0.592764,31,▁perinatal,131,141
6296,PMC3543237.txt,B-DISEASE_DISORDER,0.5382284,3,▁mala,12,17
6297,PMC3543237.txt,B-DISEASE_DISORDER,0.7705456,62,▁keratin,322,330
6298,PMC3543237.txt,B-DISEASE_DISORDER,0.69056356,85,▁foot,417,422
6299,PMC3543237.txt,I-DISEASE_DISORDER,0.5646374,86,▁ulcers,422,429
6300,PMC3543237.txt,B-DISEASE_DISORDER,0.6939672,55,▁Vasc,258,263
6301,PMC3543237.txt,B-DISEASE_DISORDER,0.6106312,81,▁Ulcer,354,360
6302,PMC3543237.txt,B-DISEASE_DISORDER,0.86364126,22,▁systemic,98,107
6303,PMC3543237.txt,B-DISEASE_DISORDER,0.66727203,37,▁Pressure,153,162
6304,PMC3543237.txt,B-DISEASE_DISORDER,0.57170254,27,▁Lower,96,102
6305,PMC3543237.txt,B-DISEASE_DISORDER,0.7467275,51,▁SS,245,248
6306,PMC3543237.txt,B-PROTEIN,0.62006646,94,endo,504,508
6307,PMC3543237.txt,B-DISEASE_DISORDER,0.7202813,43,▁crush,196,202
6308,PMC3543237.txt,I-DISEASE_DISORDER,0.52004945,48,▁left,224,229
6309,PMC3543237.txt,B-DISEASE_DISORDER,0.5997067,15,▁calc,80,85
6310,PMC3543237.txt,B-DISEASE_DISORDER,0.7075719,20,▁angiogenesis,105,118
6311,PMC3543237.txt,B-DISEASE_DISORDER,0.5964362,1,▁phobia,0,6
6312,PMC3543237.txt,B-DISEASE_DISORDER,0.73362577,6,▁Glaucoma,13,22
6313,PMC3543237.txt,B-DISEASE_DISORDER,0.5846747,43,▁kerato,220,227
6314,PMC3543237.txt,B-DISEASE_DISORDER,0.509538,81,▁corneal,424,432
6315,PMC3543237.txt,B-PROTEIN,0.5921506,71,▁against,409,417
6316,PMC3543237.txt,B-DISEASE_DISORDER,0.6283562,70,▁glaucoma,341,350
6317,PMC3543237.txt,B-DISEASE_DISORDER,0.5596193,4,algia,8,13
6318,PMC3543237.txt,B-PROTEIN,0.6255744,88,▁no,545,548
6319,PMC3543237.txt,B-PROTEIN,0.6338363,45,fos,215,218
6320,PMC3543237.txt,B-DISEASE_DISORDER,0.5267068,51,▁limbic,242,249
6321,PMC3543237.txt,B-DISEASE_DISORDER,0.50942886,11,▁Chemotherapy,33,46
6322,PMC3543237.txt,B-PROTEIN,0.70470124,82,▁Mit,388,392
6323,PMC3543237.txt,B-PROTEIN,0.7428794,31,light,115,120
6324,PMC3543237.txt,B-PROTEIN,0.5382957,35,enhance,127,134
6325,PMC3543237.txt,B-DISEASE_DISORDER,0.6770329,50,▁Optic,187,193
6326,PMC3543237.txt,B-DISEASE_DISORDER,0.6287759,23,▁Rheumatoid,76,87
6327,PMC3543237.txt,B-PROTEIN,0.50708073,33,▁rh,126,129
6328,PMC3543237.txt,B-DISEASE_DISORDER,0.7757883,49,▁Systemic,178,187
6329,PMC3543237.txt,B-PROTEIN,0.64394945,69,▁Trop,259,264
6330,PMC3543237.txt,B-PROTEIN,0.6008002,89,EP,334,336
6331,PMC3467226.txt,B-DISEASE_DISORDER,0.8634709,65,▁malaria,371,379
6332,PMC3467226.txt,B-DISEASE_DISORDER,0.70352995,68,hemoglobin,384,394
6333,PMC3467226.txt,B-DISEASE_DISORDER,0.8026115,72,▁cyanide,403,411
6334,PMC3467226.txt,B-PROTEIN,0.6446394,79,▁hydra,383,389
6335,PMC3467226.txt,B-PROTEIN,0.561353,80,zone,389,393
6336,PMC3467226.txt,B-PROTEIN,0.6631183,82,FCC,395,398
6337,PMC3467226.txt,B-PROTEIN,0.5375218,45,oxa,133,136
6338,PMC3467226.txt,B-PROTEIN,0.59791774,71,NB,182,184
6339,PMC3467226.txt,B-PROTEIN,0.5279517,3,MRO,5,8
6340,PMC3467226.txt,B-PROTEIN,0.55309844,78,▁digit,342,348
6341,PMC3467226.txt,B-PROTEIN,0.54898256,27,▁penicillin,100,111
6342,PMC3467226.txt,B-PROTEIN,0.50254333,51,▁KH,164,167
6343,PMC3836814.txt,I-DISEASE_DISORDER,0.5806655,26,paw,119,122
6344,PMC3836814.txt,I-DISEASE_DISORDER,0.536881,44,▁cor,194,198
6345,PMC3836814.txt,B-DISEASE_DISORDER,0.5636385,59,▁lesion,304,311
6346,PMC3836814.txt,B-GENE,0.6593728,26,▁NIN,173,177
6347,PMC3474130.txt,B-DISEASE_DISORDER,0.547871,28,▁accu,157,162
6348,PMC3474130.txt,B-PROTEIN,0.5586844,93,▁Cau,216,220
6349,PMC3474130.txt,B-DISEASE_DISORDER,0.51880765,61,▁Thala,138,144
6350,PMC3474130.txt,B-DISEASE_DISORDER,0.50061595,71,▁Occ,145,149
6351,PMC3657440.txt,B-GENE,0.6345223,60,REIT,233,237
6352,PMC3657440.txt,B-GENE,0.6840495,46,▁injection,213,223
6353,PMC3657440.txt,B-DISEASE_DISORDER,0.51662517,36,▁cancel,209,216
6354,PMC3657440.txt,I-DISEASE_DISORDER,0.5453047,9,▁anomalies,31,41
6355,PMC3657440.txt,B-DISEASE_DISORDER,0.5052116,37,▁necrotic,184,193
6356,PMC3657440.txt,I-DISEASE_DISORDER,0.5946481,70,▁Matter,321,328
6357,PMC3652205.txt,I-DISEASE_DISORDER,0.5484363,75,▁Patients,328,337
6358,PMC3652205.txt,B-GENE,0.5336857,30,CMP,182,185
6359,PMC3652205.txt,B-PROTEIN,0.60143363,31,oxime,108,113
6360,PMC3652205.txt,B-PROTEIN,0.5436458,34,vine,116,120
6361,PMC3652205.txt,B-GENE,0.5191696,28,SSI,142,145
6362,PMC3267736.txt,I-DISEASE_DISORDER,0.54935175,25,dwelling,149,157
6363,PMC3267736.txt,B-GENE,0.59508073,59,ADS,129,132
6364,PMC3305524.txt,B-GENE,0.5013415,44,▁CIR,101,105
6365,PMC3305524.txt,I-DISEASE_DISORDER,0.510449,14,morbidity,75,84
6366,PMC3305524.txt,B-GENE,0.57979065,27,▁DB,139,142
6367,PMC3305524.txt,B-DISEASE_DISORDER,0.5123328,9,▁stomach,19,27
6368,PMC3305524.txt,B-DISEASE_DISORDER,0.6142826,54,▁rheumatic,206,216
6369,PMC3305524.txt,B-DISEASE_DISORDER,0.74069005,68,▁Raynaud,290,298
6370,PMC3305524.txt,B-DISEASE_DISORDER,0.53833675,77,▁tinnitus,332,341
6371,PMC3305524.txt,B-DISEASE_DISORDER,0.56919825,9,▁Asthma,12,19
6372,PMC3305524.txt,B-DISEASE_DISORDER,0.5879641,69,▁Osteoarthritis,137,152
6373,PMC3305524.txt,B-DISEASE_DISORDER,0.8474751,61,hearing,332,339
6374,PMC3394709.txt,B-GENE,0.51866007,23,▁simulator,83,93
6375,PMC3394709.txt,B-GENE,0.5217458,24,▁flexibility,66,78
6376,PMC3394709.txt,B-GENE,0.5088032,24,▁Fitness,72,80
6377,PMC3394709.txt,B-GENE,0.55277705,4,▁Academy,13,21
6378,PMC3394709.txt,B-GENE,0.54358995,10,▁InSight,37,45
6379,PMC3394709.txt,B-GENE,0.5391782,34,▁Rotary,92,99
6380,PMC3761088.txt,I-DISEASE_DISORDER,0.5978344,52,▁Dysfunction,193,205
6381,PMC3761088.txt,B-DISEASE_DISORDER,0.6889009,88,▁bodily,463,470
6382,PMC3761088.txt,B-PROTEIN,0.72756135,87,sol,505,508
6383,PMC3761088.txt,B-DISEASE_DISORDER,0.503454,82,▁hypothalamic,479,492
6384,PMC3761088.txt,B-PROTEIN,0.5042845,11,NASA,58,62
6385,PMC3761088.txt,B-PROTEIN,0.51065844,13,▁LEP,63,67
6386,PMC3761088.txt,B-PROTEIN,0.5127703,51,ore,220,223
6387,PMC3761088.txt,B-PROTEIN,0.65166306,98,opi,508,511
6388,PMC3761088.txt,B-PROTEIN,0.858775,24,▁ago,123,127
6389,PMC3761088.txt,B-PROTEIN,0.8773118,25,uti,127,130
6390,PMC3761088.txt,B-PROTEIN,0.69994456,61,OXY,318,321
6391,PMC3761088.txt,B-PROTEIN,0.6725994,62,TO,321,323
6392,PMC3761088.txt,B-PROTEIN,0.5609941,63,CIN,323,326
6393,PMC3761088.txt,B-DISEASE_DISORDER,0.6113062,85,SAD,469,472
6394,PMC3761088.txt,B-DISEASE_DISORDER,0.5368295,86,▁BPD,514,518
6395,PMC3761088.txt,B-DISEASE_DISORDER,0.59097207,93,▁TSS,555,559
6396,PMC3761088.txt,B-DISEASE_DISORDER,0.70859516,23,▁Pra,128,132
6397,PMC3761088.txt,B-DISEASE_DISORDER,0.7302212,34,▁PWS,157,161
6398,PMC3761088.txt,B-DISEASE_DISORDER,0.85555255,38,▁NAR,140,144
6399,PMC3761088.txt,B-DISEASE_DISORDER,0.6246703,39,COL,144,147
6400,PMC3761088.txt,B-DISEASE_DISORDER,0.69911075,23,leptic,99,105
6401,PMC3761088.txt,B-DISEASE_DISORDER,0.69234985,71,▁cata,352,357
6402,PMC3761088.txt,B-DISEASE_DISORDER,0.7772666,25,▁SEI,114,118
6403,PMC3761088.txt,B-DISEASE_DISORDER,0.5111269,36,▁seizing,171,179
6404,PMC3761088.txt,B-DISEASE_DISORDER,0.7337058,49,▁OPI,263,267
6405,PMC3761088.txt,B-DISEASE_DISORDER,0.7360916,73,▁opioid,365,372
6406,PMC3761088.txt,B-DISEASE_DISORDER,0.6100133,7,▁needle,26,33
6407,PMC3761088.txt,B-DISEASE_DISORDER,0.90608156,35,▁binge,176,182
6408,PMC3761088.txt,B-DISEASE_DISORDER,0.8488448,75,▁HUNT,320,325
6409,PMC3761088.txt,B-DISEASE_DISORDER,0.70460343,76,INGTON,325,331
6410,PMC3761088.txt,B-DISEASE_DISORDER,0.8144058,81,▁STR,342,346
6411,PMC3761088.txt,B-DISEASE_DISORDER,0.52674586,82,OKE,346,349
6412,PMC3761088.txt,B-DISEASE_DISORDER,0.51202786,55,▁nasal,245,251
6413,PMC3761088.txt,B-PROTEIN,0.5953141,95,enhanced,549,557
6414,PMC3761088.txt,I-DISEASE_DISORDER,0.6038152,100,▁damaged,570,578
6415,PMC3761088.txt,B-PROTEIN,0.59610564,76,thala,381,386
6416,PMC3761088.txt,B-PROTEIN,0.7092908,79,pit,389,392
6417,PMC3761088.txt,B-PROTEIN,0.5654069,80,uit,392,395
6418,PMC3110111.txt,B-PROTEIN,0.5188552,19,▁anabolic,125,134
6419,PMC3110111.txt,B-GENE,0.5537242,34,▁SMART,163,169
6420,PMC3110111.txt,B-PROTEIN,0.6738933,79,tine,340,344
6421,PMC3110111.txt,B-DISEASE_DISORDER,0.61757666,30,▁hernia,187,194
6422,PMC3110111.txt,I-DISEASE_DISORDER,0.54259175,34,▁Attack,165,172
6423,PMC3110111.txt,B-DISEASE_DISORDER,0.5969774,27,chronic,139,146
6424,PMC3110111.txt,I-DISEASE_DISORDER,0.6045876,61,▁Complaint,326,336
6425,PMC3110111.txt,B-PROTEIN,0.7582372,29,bolic,163,168
6426,PMC3110111.txt,B-PROTEIN,0.7061782,33,ribo,174,178
6427,PMC3110111.txt,B-PROTEIN,0.55440664,44,▁Low,193,197
6428,PMC3110111.txt,B-PROTEIN,0.80191344,18,▁Inter,72,78
6429,PMC3110111.txt,B-PROTEIN,0.75512266,20,uk,80,82
6430,PMC3110111.txt,B-PROTEIN,0.6829816,51,▁Necro,138,144
6431,PMC3110111.txt,B-PROTEIN,0.7948236,44,▁Creatine,198,207
6432,PMC3110111.txt,B-PROTEIN,0.6959748,49,atine,218,223
6433,PMC3523068.txt,B-PROTEIN,0.57357526,81,sort,362,366
6434,PMC3523068.txt,B-PROTEIN,0.63406545,85,▁VPS,378,382
6435,PMC3523068.txt,B-PROTEIN,0.6974102,97,phosph,427,433
6436,PMC3523068.txt,B-GENE,0.5048476,92,▁rotation,453,462
6437,PMC3767625.txt,B-PROTEIN,0.5918788,79,abol,377,381
6438,PMC3767625.txt,B-DISEASE_DISORDER,0.5024879,3,▁ERC,6,10
6439,PMC3767625.txt,B-PROTEIN,0.55839723,3,▁τ,8,10
6440,PMC3767625.txt,I-DISEASE_DISORDER,0.5251997,20,▁Thickness,44,54
6441,PMC3767625.txt,B-GENE,0.5432021,98,▁MR,626,629
6442,PMC3733998.txt,B-PROTEIN,0.50330496,29,ie,142,144
6443,PMC3733998.txt,B-PROTEIN,0.6180936,26,▁tempo,93,99
6444,PMC3733998.txt,B-GENE,0.5112242,45,▁Rey,75,79
6445,PMC3733998.txt,B-GENE,0.5620132,74,xie,169,172
6446,PMC3733998.txt,B-GENE,0.52751803,89,▁Benton,194,201
6447,PMC3338462.txt,B-GENE,0.5210393,9,PHONE,35,40
6448,PMC3338462.txt,B-DISEASE_DISORDER,0.60850513,86,▁NT,472,475
6449,PMC3338462.txt,B-GENE,0.5171535,91,▁cliff,423,429
6450,PMC3338462.txt,B-DISEASE_DISORDER,0.5305044,37,▁EMF,137,141
6451,PMC3338462.txt,B-PROTEIN,0.55020404,44,▁56,215,218
6452,PMC3338462.txt,B-PROTEIN,0.64999944,62,▁SJ,244,247
6453,PMC3338462.txt,B-PROTEIN,0.6987192,70,▁Swiss,259,265
6454,PMC3338462.txt,B-PROTEIN,0.5986976,72,Webster,266,273
6455,PMC3338462.txt,B-PROTEIN,0.5688817,82,thin,360,364
6456,PMC3940003.txt,B-PROTEIN,0.5978189,60,▁scavenger,359,369
6457,PMC3940003.txt,B-PROTEIN,0.61287135,50,hag,260,263
6458,PMC3940003.txt,I-DISEASE_DISORDER,0.50173163,54,eal,217,220
6459,PMC3940003.txt,B-PROTEIN,0.7508674,89,▁hap,415,419
6460,PMC3940003.txt,B-PROTEIN,0.7537473,91,globin,421,427
6461,PMC3940003.txt,B-PROTEIN,0.56183803,38,▁Gram,165,170
6462,PMC3940003.txt,B-DISEASE_DISORDER,0.7752335,97,▁SIV,493,497
6463,PMC3940003.txt,B-DISEASE_DISORDER,0.73397666,52,▁Thromb,194,201
6464,PMC3940003.txt,B-DISEASE_DISORDER,0.6285741,26,▁CVA,105,109
6465,PMC3940003.txt,B-DISEASE_DISORDER,0.50228816,12,▁Chest,32,38
6466,PMC3940003.txt,B-DISEASE_DISORDER,0.64918154,37,▁Sepsis,129,136
6467,PMC3940003.txt,B-PROTEIN,0.59855354,60,SN,263,265
6468,PMC3940003.txt,B-PROTEIN,0.6016471,88,▁111,361,365
6469,PMC3940003.txt,B-PROTEIN,0.62761325,61,▁243,209,213
6470,PMC3940003.txt,B-PROTEIN,0.5233745,35,voca,149,153
6471,PMC3940003.txt,B-PROTEIN,0.53786373,93,▁MRC,405,409
6472,PMC3940003.txt,B-DISEASE_DISORDER,0.60359657,68,▁PV,335,338
6473,PMC3940003.txt,B-DISEASE_DISORDER,0.5128598,73,▁Internal,202,211
6474,PMC3940003.txt,B-GENE,0.59046584,48,SR,192,194
6475,PMC3940003.txt,B-PROTEIN,0.6967759,70,▁man,337,341
6476,PMC3940003.txt,B-PROTEIN,0.6786322,71,nose,341,345
6477,PMC3156726.txt,B-DISEASE_DISORDER,0.5982764,30,▁CHI,141,145
6478,PMC3156726.txt,B-GENE,0.5413481,42,IT,204,206
6479,PMC3156726.txt,B-GENE,0.5276438,43,Rite,206,210
6480,PMC3581819.txt,B-DISEASE_DISORDER,0.70358133,56,▁overweight,237,248
6481,PMC3581819.txt,I-DISEASE_DISORDER,0.547471,64,▁individuals,291,303
6482,PMC3581819.txt,B-GENE,0.5043229,20,gil,114,117
6483,PMC3581819.txt,B-GENE,0.5225736,21,ando,117,121
6484,PMC3581819.txt,B-GENE,0.66196245,79,▁HAND,173,178
6485,PMC3581819.txt,B-GENE,0.6895833,81,MO,179,181
6486,PMC3581819.txt,B-GENE,0.7249561,51,ILE,123,126
6487,PMC3581819.txt,B-GENE,0.53345656,76,▁Hap,157,161
6488,PMC3581819.txt,B-GENE,0.6691565,95,▁RSP,212,216
6489,PMC3581819.txt,B-GENE,0.57451844,96,Ma,216,218
6490,PMC3581819.txt,B-DISEASE_DISORDER,0.5395234,23,verbal,146,152
6491,PMC3581819.txt,B-PROTEIN,0.8298532,57,roh,234,237
6492,PMC3978916.txt,B-DISEASE_DISORDER,0.6058912,21,▁mitochondria,98,111
6493,PMC3978916.txt,B-PROTEIN,0.5857382,1,▁CAC,0,3
6494,PMC3978916.txt,I-DISEASE_DISORDER,0.5031766,39,splen,141,146
6495,PMC3978916.txt,I-DISEASE_DISORDER,0.5572521,40,ial,146,149
6496,PMC3978916.txt,B-PROTEIN,0.5422029,38,▁Congo,115,121
6497,PMC3978916.txt,B-DISEASE_DISORDER,0.6158496,67,▁toxin,355,361
6498,PMC3978916.txt,B-PROTEIN,0.52415186,99,accept,563,569
6499,PMC3534053.txt,B-DISEASE_DISORDER,0.5170829,31,▁Regeneration,149,162
6500,PMC3534053.txt,I-DISEASE_DISORDER,0.52540153,25,▁interneurons,121,134
6501,PMC3534053.txt,B-PROTEIN,0.6849902,70,▁GAD,321,325
6502,PMC3534053.txt,B-PROTEIN,0.72689223,75,mato,334,338
6503,PMC3534053.txt,B-PROTEIN,0.6614819,82,▁NP,361,364
6504,PMC3534053.txt,B-PROTEIN,0.6956353,12,inter,33,38
6505,PMC3534053.txt,B-PROTEIN,0.7509927,21,▁en,111,114
6506,PMC3534053.txt,B-PROTEIN,0.7820464,25,NSE,121,124
6507,PMC3534053.txt,B-PROTEIN,0.63991493,82,▁GABA,381,386
6508,PMC3534053.txt,B-PROTEIN,0.6342709,30,amic,132,136
6509,PMC3534053.txt,B-GENE,0.526787,61,▁platform,155,164
6510,PMC3534053.txt,B-PROTEIN,0.61666733,100,▁hi,282,285
6511,PMC3534053.txt,B-PROTEIN,0.64620775,1,▁statin,0,6
6512,PMC3534053.txt,B-PROTEIN,0.7322817,1,▁mat,0,3
6513,PMC3534053.txt,I-PROTEIN,0.51467085,14,expressing,40,50
6514,PMC3534053.txt,B-PROTEIN,0.60072774,34,▁mossy,109,115
6515,PMC3534053.txt,B-PROTEIN,0.72203505,59,▁androgen,336,345
6516,PMC3534053.txt,B-PROTEIN,0.59511733,87,▁estrogen,424,433
6517,PMC3534053.txt,B-PROTEIN,0.6974698,46,272,243,246
6518,PMC3534053.txt,B-DISEASE_DISORDER,0.7429397,98,▁Epi,492,496
6519,PMC3534053.txt,B-PROTEIN,0.6098798,94,▁pent,416,421
6520,PMC3534053.txt,B-PROTEIN,0.61486524,95,ylene,421,426
